word,zipf
solitaire,3.78
solitaires,2.43
solitary,3.44
soliton,2.58
solitons,2.55
solitude,3.37
solitudes,2.01
solo,4.39
soloed,1.64
soloing,2.41
soloist,3.07
soloists,2.86
solon,2.95
solos,3.32
sols,2.59
solstice,3.33
solstices,1.82
solubilities,1.67
solubility,3.2
solubilization,2.08
solubilize,1.42
solubilized,2.17
solubilizing,1.45
soluble,3.63
solubles,1.44
solum,2.17
solus,2.5
solute,2.94
solutes,2.34
solution,5.1
solutions,5.26
solvability,2.0
solvable,2.68
solvate,1.34
solvated,1.65
solvates,1.48
solvation,2.31
solve,4.36
solved,4.06
solvency,2.91
solvent,3.72
solvents,3.43
solver,3.43
solvers,3.1
solves,3.36
solving,4.23
soma,4.08
somas,1.94
somata,1.71
somatic,3.17
somatomedin,1.62
somatomedins,1.35
somatosensory,2.42
somatostatin,2.57
somatotropin,2.0
somber,2.79
somberly,1.57
sombre,2.62
sombrero,2.5
sombreros,1.73
some,5.97
somebodies,1.9
somebody,4.28
someday,3.72
somehow,4.19
someone,5.11
someones,2.76
someplace,3.01
somersault,2.33
somersaults,1.82
somerset,4.05
something,5.35
sometime,3.91
sometimes,4.91
someway,2.25
somewhat,4.42
somewhere,4.39
somewheres,1.48
somite,2.01
somites,1.78
sommelier,2.42
sommeliers,1.86
somnambulist,1.69
somnolence,2.1
somnolent,1.66
son,4.99
sonance,2.19
sonar,3.36
sonars,1.76
sonata,3.66
sonatas,3.0
sonatina,1.99
sonatinas,1.4
sonatine,1.78
sonde,2.13
sonder,1.65
sondes,1.71
sone,2.44
sones,2.09
song,5.05
songbird,2.71
songbirds,2.54
songbook,3.39
songbooks,2.89
songs,4.92
songster,1.67
songsters,1.98
songstress,2.07
songwriter,3.63
songwriters,3.17
songwriting,3.24
sonic,4.09
sonically,2.2
sonicated,1.77
sonication,1.87
sonics,3.02
sonnet,3.26
sonnets,2.86
sonny,3.53
sonogram,2.24
sonograms,1.8
sonographer,2.12
sonographers,1.85
sonography,2.54
sonorant,1.36
sonorities,1.62
sonority,1.79
sonorous,2.42
sons,4.35
sonship,2.0
sook,2.29
soon,5.12
sooner,3.9
sooners,3.01
soonest,4.1
soot,2.99
sooth,2.38
soothe,3.06
soothed,2.48
soother,2.26
soothers,1.8
soothes,2.7
soothing,3.49
soothingly,1.96
soothsayer,2.14
soothsayers,1.69
sooty,2.57
sop,3.25
soph,2.66
sophist,2.14
sophistical,1.64
sophisticate,2.14
sophisticated,4.19
sophisticates,1.94
sophistication,3.34
sophistry,2.14
sophists,2.03
sophomore,3.73
sophomores,2.88
sophomoric,1.98
sophy,2.11
sopor,1.46
soporific,1.76
sopping,1.99
soppy,1.8
soprani,2.11
sopranino,1.58
soprano,3.48
sopranos,3.29
sops,2.63
sora,2.79
soras,1.53
sorb,2.08
sorbate,1.96
sorbed,1.91
sorbent,2.42
sorbents,2.15
sorbet,2.78
sorbets,1.87
sorbic,1.62
sorbitol,2.51
sorbs,1.86
sorcerer,3.27
sorcerers,2.5
sorceress,2.67
sorceries,1.45
sorcerous,1.55
sorcery,3.16
sordid,2.79
sore,3.75
sorel,2.82
sorely,2.97
soreness,2.73
sores,3.24
sorghum,3.14
sori,1.93
soring,1.36
sorn,1.6
sororities,2.62
sorority,3.56
sorption,2.68
sorrel,2.7
sorrels,1.71
sorrow,3.67
sorrowful,2.66
sorrowfully,1.83
sorrowing,1.86
sorrows,3.14
sorry,4.78
sort,5.17
sortable,2.48
sorted,4.81
sorter,2.98
sorters,2.51
sortie,2.68
sorties,2.55
sorting,3.93
sorts,4.01
sos,3.64
sostenuto,1.86
sot,3.0
soteriology,1.85
soth,1.97
sou,3.18
souchong,1.39
soudan,2.07
souffle,2.59
souffles,1.77
sough,1.45
sought,4.32
souk,2.33
souks,1.77
soul,4.75
souled,2.01
soulful,3.15
soulfully,1.5
soulfulness,1.4
soulless,2.47
souls,3.96
sound,5.23
soundalike,1.6
soundboard,2.84
soundboards,2.35
sounded,3.72
sounder,2.94
sounders,2.52
soundest,1.7
sounding,3.74
soundings,2.85
soundless,1.98
soundlessly,1.48
soundly,2.78
soundman,2.14
soundness,2.99
soundproof,2.49
soundproofed,1.99
soundproofing,2.45
sounds,4.72
soundstage,2.56
soundtrack,4.2
soundtracks,3.86
soup,4.25
soupcon,1.68
souped,2.28
soups,3.56
soupy,2.21
sour,3.81
source,5.49
sourcebook,3.28
sourcebooks,2.37
sourced,3.37
sources,5.03
sourcing,3.84
sourdough,2.75
soured,2.33
souring,1.71
sourly,1.67
sourness,1.66
sourpuss,2.0
sours,2.13
sous,3.4
sousaphone,1.8
soused,1.38
souter,2.74
south,5.61
southbound,3.0
southeast,4.33
southeasterly,2.28
southeastern,3.81
southeastward,1.73
souther,2.26
southerly,2.93
southern,4.94
southerner,2.34
southerners,2.66
southernmost,2.7
southland,3.26
southlands,1.8
southpaw,2.45
southpaws,1.57
southron,1.34
souths,2.04
southward,2.9
southwards,2.22
southwest,4.39
southwesterly,2.35
southwestern,3.85
southwests,2.04
southwestward,1.64
souvenir,3.51
souvenirs,3.52
souvlaki,1.89
sovereign,3.81
sovereignly,1.4
sovereigns,2.61
sovereignties,1.55
sovereignty,3.69
soviet,4.19
soviets,3.06
sovran,1.52
sow,3.34
sowed,2.29
sower,2.37
sowers,2.38
sowing,2.99
sown,2.98
sows,2.68
sox,4.19
soy,3.9
soya,2.95
soybean,3.54
soybeans,3.28
soymilk,2.22
soyuz,2.8
spa,4.73
space,5.32
spacecraft,3.77
spacecrafts,1.74
spaced,3.6
spaceflight,2.79
spaceman,2.47
spacemen,2.18
spaceport,2.34
spacer,3.42
spacers,3.04
spaces,4.43
spaceship,3.04
spaceships,2.56
spacesuit,2.12
spacesuits,1.63
spacewalk,2.17
spacewalks,1.64
spacey,2.86
spacial,2.23
spacing,3.72
spacings,2.39
spacious,3.91
spaciousness,2.15
spackle,1.68
spacy,1.82
spade,3.43
spader,2.29
spaders,1.88
spades,3.45
spading,1.63
spadix,1.37
spaetzle,1.58
spaghetti,3.56
spake,3.07
spall,2.13
spallation,2.15
spalling,1.9
spam,4.72
span,4.19
spandex,3.36
spandrel,1.73
spandrels,1.54
spang,1.84
spangle,2.25
spangled,2.79
spangles,1.92
spaniel,3.41
spaniels,2.52
spank,3.96
spanked,3.41
spanker,1.77
spankers,1.83
spanking,4.37
spankings,3.08
spanks,2.3
spanned,2.94
spanner,2.98
spanners,2.49
spanning,3.63
spans,3.45
spar,3.18
spare,4.23
spared,3.22
sparer,1.53
spareribs,1.95
spares,3.76
sparge,1.65
sparging,1.86
sparing,2.83
sparingly,2.81
spark,3.92
sparked,3.28
sparker,1.54
sparking,2.85
sparkle,3.53
sparkled,2.31
sparkler,2.15
sparklers,2.37
sparkles,2.84
sparkling,3.69
sparkly,2.73
sparkplug,1.93
sparks,3.79
sparky,2.95
sparling,2.12
sparred,1.71
sparring,2.88
sparrow,3.5
sparrows,2.9
spars,2.54
sparse,3.47
sparsely,2.86
sparseness,1.85
sparser,1.68
sparsity,2.3
spartan,3.35
spas,3.94
spasm,2.82
spasmodic,2.3
spasmodically,1.53
spasms,2.91
spastic,2.85
spasticity,2.46
spat,3.04
spate,2.78
spates,1.48
spathe,1.42
spatial,4.21
spatiality,1.56
spatially,3.14
spatiotemporal,2.34
spats,2.13
spatter,2.21
spattered,2.06
spattering,1.71
spatters,1.43
spatula,2.91
spatulas,2.34
spatulate,1.36
spawn,3.51
spawned,3.19
spawner,2.02
spawners,1.99
spawning,3.37
spawns,2.62
spay,2.79
spayed,2.6
spaying,2.25
spaz,2.38
speak,4.73
speakeasy,2.86
speaker,4.72
speakerphone,3.19
speakerphones,1.96
speakers,4.7
speaking,4.61
speaks,4.13
spean,1.72
spear,3.7
speared,1.97
spearfish,2.58
spearfishing,2.14
speargun,1.83
spearguns,1.87
spearhead,2.92
spearheaded,2.82
spearheading,2.49
spearheads,2.01
spearing,2.11
spearman,2.66
spearmen,1.78
spearmint,2.58
spears,4.26
spec,4.22
specced,1.47
special,5.62
specialisation,3.03
specialisations,2.31
specialise,3.31
specialised,3.57
specialises,3.18
specialising,3.42
specialism,2.45
specialisms,2.2
specialist,4.62
specialists,4.35
specialities,3.01
speciality,3.5
specialization,3.6
specializations,2.82
specialize,3.77
specialized,4.27
specializes,3.87
specializing,3.99
specially,4.01
specialness,1.7
specials,4.67
specialties,3.98
specialty,4.59
speciated,1.47
speciation,2.87
specie,2.55
species,4.88
specifiable,1.63
specific,5.26
specifically,4.65
specification,4.5
specifications,4.73
specificities,2.49
specificity,3.67
specifics,4.09
specified,4.91
specifier,2.88
specifiers,2.61
specifies,4.06
specify,4.51
specifying,3.82
specimen,3.78
specimens,3.82
specious,2.48
speck,3.11
speckle,2.43
speckled,2.87
speckles,2.03
speckling,1.42
specks,2.49
specs,4.65
spectacle,3.37
spectacled,2.05
spectacles,3.04
spectacular,4.26
spectacularly,2.71
spectaculars,2.28
spectate,1.52
spectating,1.6
spectator,3.58
spectators,3.32
spectatorship,1.41
specter,3.28
specters,1.84
spectinomycin,1.72
spectra,3.91
spectral,3.88
spectrally,2.15
spectre,3.19
spectres,1.99
spectrogram,2.1
spectrograms,1.92
spectrograph,2.55
spectrographic,1.7
spectrographs,1.59
spectrometer,3.3
spectrometers,2.67
spectrometric,2.29
spectrometry,3.32
spectrophotometer,2.52
spectrophotometers,2.04
spectrophotometric,2.27
spectrophotometrically,1.59
spectrophotometry,2.58
spectroscope,1.76
spectroscopic,3.06
spectroscopically,1.62
spectroscopies,1.68
spectroscopy,3.71
spectrum,4.42
spectrums,2.09
specula,1.86
specular,2.63
speculate,3.21
speculated,2.94
speculates,2.42
speculating,2.72
speculation,3.7
speculations,2.87
speculative,3.43
speculatively,1.89
speculator,2.38
speculators,2.7
speculum,2.72
speculums,1.62
sped,3.15
speech,4.72
speeches,4.05
speechifying,1.35
speechless,2.93
speechwriter,2.09
speechwriters,1.69
speed,5.15
speedball,2.39
speedboat,2.38
speedboats,1.83
speeded,2.42
speeder,2.46
speeders,2.07
speedier,2.26
speediest,1.62
speedily,2.92
speeding,3.52
speedo,3.35
speedometer,2.77
speedometers,1.78
speedos,2.59
speeds,4.07
speedster,2.56
speedsters,1.59
speedup,2.88
speedups,2.18
speedway,3.69
speedways,1.78
speedwell,2.42
speedy,3.66
speel,1.93
speer,2.83
speers,2.18
speir,1.6
speirs,2.08
speleological,1.85
speleology,1.81
spell,4.16
spellbinder,1.92
spellbinding,2.54
spellbound,2.91
spelled,3.46
speller,2.42
spellers,1.85
spelling,4.1
spellings,2.95
spells,3.82
spelt,2.87
spelter,1.48
speltz,1.51
spelunking,2.04
spence,3.28
spencer,4.11
spencers,2.46
spences,1.83
spend,4.66
spendable,1.58
spender,2.5
spenders,2.28
spending,4.52
spends,3.63
spendthrift,2.1
spent,4.7
sperm,4.0
spermatic,1.85
spermatid,1.42
spermatids,1.7
spermatocytes,1.69
spermatogenesis,2.3
spermatogenic,1.5
spermatogonia,1.55
spermatozoa,2.57
spermatozoon,1.38
spermicidal,1.89
spermicide,2.15
spermicides,1.87
spermine,2.06
sperms,1.71
spessartite,1.95
spew,2.76
spewed,2.41
spewing,2.67
spews,2.41
sphagnum,2.46
sphalerite,1.92
sphenoid,1.91
sphere,3.97
spheres,3.5
spheric,2.06
spherical,3.47
spherically,2.23
sphericity,1.6
spheroid,2.19
spheroidal,2.05
spheroids,1.91
spherules,1.61
sphincter,2.76
sphincters,1.63
sphingosine,2.03
sphinx,3.26
sphinxes,1.65
sphygmomanometer,1.97
sphygmomanometers,1.81
sphynx,2.19
spica,2.38
spice,4.08
spicebush,1.54
spiced,3.09
spicer,2.97
spicers,1.57
spices,3.68
spicey,1.92
spicier,1.73
spiciness,1.84
spicing,2.03
spicule,1.88
spicules,1.95
spicy,3.73
spider,4.21
spiders,3.61
spiderweb,2.16
spiderwebs,1.59
spiderwort,1.6
spidery,1.72
spied,2.7
spiegel,3.26
spiel,3.14
spieler,2.33
spiels,1.5
spier,2.49
spiers,2.42
spies,3.99
spiff,2.1
spiffy,2.73
spigot,2.76
spigots,2.14
spike,3.91
spiked,3.15
spikelet,1.94
spikelets,2.07
spikenard,1.72
spiker,2.07
spikers,1.77
spikes,3.5
spikey,2.29
spiking,2.59
spiky,2.49
spill,3.82
spillage,2.67
spillages,2.03
spilled,3.22
spiller,2.52
spillers,1.58
spilling,2.96
spillover,2.57
spillovers,2.59
spills,3.42
spillway,2.6
spillways,1.83
spilt,2.56
spin,4.33
spinach,3.53
spinal,3.9
spindle,3.57
spindled,1.38
spindler,2.21
spindles,2.87
spindly,2.0
spindrift,2.02
spine,3.96
spined,1.94
spinel,2.52
spineless,2.44
spinels,1.4
spines,2.96
spinet,1.82
spinifex,1.84
spinless,1.46
spinnaker,2.69
spinnakers,1.75
spinner,3.37
spinners,3.1
spinney,2.13
spinning,3.88
spinoff,2.57
spinoffs,2.33
spinor,2.29
spinors,2.04
spinous,1.71
spinout,1.86
spins,3.38
spinster,2.73
spinsters,1.85
spinto,1.72
spiny,2.79
spiracles,1.46
spiraea,1.95
spiral,3.87
spiraled,2.0
spiraling,2.66
spiralled,1.67
spiralling,2.38
spirally,1.73
spirals,2.87
spire,3.09
spirea,1.96
spired,1.62
spires,3.61
spirit,4.8
spirited,3.45
spiritedness,1.59
spiritism,1.8
spiritist,1.43
spiritless,1.62
spirits,4.18
spiritual,4.53
spiritualism,2.64
spiritualist,2.27
spiritualistic,1.35
spiritualists,2.08
spiritualities,1.53
spirituality,4.14
spiritualized,2.36
spiritually,3.29
spirituals,2.49
spirituous,1.85
spirochete,1.82
spirochetes,1.77
spirogyra,1.54
spirometer,1.77
spirometric,1.37
spirometry,2.34
spirt,2.01
spirts,1.52
spit,3.55
spital,1.82
spitball,1.47
spite,3.88
spiteful,2.46
spitefully,1.53
spitfire,3.13
spitfires,2.06
spits,2.74
spitter,1.75
spitters,1.41
spitting,3.06
spittle,2.2
spittoon,1.79
spitz,2.78
splanchnic,1.92
splash,3.84
splashdown,2.14
splashed,2.77
splashes,2.7
splashing,2.79
splashy,2.22
splat,2.78
splats,1.76
splatter,2.7
splattered,2.48
splattering,1.99
splatters,2.0
splatting,1.35
splay,2.32
splayed,2.23
splays,1.4
spleen,3.31
spleens,1.88
splendid,3.62
splendidly,2.44
splendor,3.3
splendors,2.17
splendour,2.96
splendours,1.86
splenectomy,2.22
splenic,2.53
splenomegaly,2.01
splice,3.26
spliced,2.79
splicer,2.16
splicers,1.75
splices,2.87
splicing,3.26
spliff,2.11
spline,3.15
splined,1.87
splines,2.7
splint,2.83
splinter,3.46
splintered,2.42
splintering,2.11
splinters,2.55
splinting,2.21
splints,2.7
split,4.53
splits,3.59
splitter,3.53
splitters,3.0
splitting,3.67
splodge,2.27
splotch,1.68
splotches,1.8
splotchy,1.4
splurge,2.54
splurged,1.71
splurging,1.55
splutter,1.64
spluttered,1.69
spluttering,1.64
spode,2.92
spoil,3.38
spoilage,2.49
spoiled,3.38
spoiler,3.54
spoilers,3.59
spoiling,2.69
spoils,2.98
spoilsport,1.4
spoilt,2.74
spoke,4.29
spoked,1.92
spoken,4.24
spokes,3.0
spokesman,3.94
spokesmen,2.58
spokespeople,2.39
spokesperson,3.45
spokespersons,2.62
spokeswoman,3.35
spoliation,1.9
spondylitis,2.56
sponge,3.59
sponged,1.51
sponges,3.04
sponging,1.88
spongy,2.48
sponsor,4.76
sponsored,5.12
sponsoring,3.71
sponsors,4.61
sponsorship,4.09
sponsorships,3.33
spontaneity,2.72
spontaneous,3.72
spontaneously,3.24
spoof,3.19
spoofed,2.6
spoofer,1.77
spoofing,3.02
spoofs,2.61
spook,2.73
spooked,2.39
spookiness,1.89
spooking,1.49
spooks,2.66
spooky,3.37
spool,3.41
spooled,2.32
spooling,2.33
spools,2.72
spoon,3.83
spoonbill,2.2
spoonbills,1.67
spooned,1.84
spoonful,2.72
spoonfuls,2.06
spooning,2.02
spoons,3.36
spoony,1.45
spoor,2.35
sporadic,3.19
sporadically,2.69
sporangia,1.65
spore,3.0
spores,3.16
sporophyte,1.54
sporozoite,1.45
sporozoites,1.64
sporran,2.29
sporrans,2.24
sport,5.03
sported,2.41
sporter,1.93
sportfishing,2.84
sportier,1.85
sportif,2.79
sporting,4.62
sportive,2.38
sports,5.6
sportscast,1.36
sportscaster,2.1
sportscasters,1.6
sportsman,3.36
sportsmanlike,1.49
sportsmanship,2.85
sportsmen,2.94
sportswear,3.69
sportswoman,1.65
sportswomen,1.58
sportswriter,2.14
sportswriters,2.0
sporty,3.31
sporulation,2.38
spot,4.66
spotless,3.05
spotlessly,2.0
spotlight,4.23
spotlighted,2.33
spotlighting,2.28
spotlights,3.26
spots,4.24
spotted,3.83
spotter,2.99
spotters,2.97
spotting,3.5
spotty,2.74
spousal,3.09
spouse,4.22
spouses,3.64
spout,3.19
spouted,2.08
spouting,2.64
spouts,2.53
sprain,2.6
sprained,2.63
spraining,1.44
sprains,2.69
sprang,3.11
sprat,2.07
sprawl,3.22
sprawled,2.44
sprawling,3.04
sprawls,1.86
spray,4.41
sprayed,3.23
sprayer,3.05
sprayers,2.89
spraying,3.39
sprays,3.37
spread,4.62
spreadable,1.78
spreader,3.02
spreaders,2.68
spreading,4.03
spreads,3.76
spreadsheet,3.77
spreadsheets,3.46
spree,3.32
sprees,2.15
sprig,2.39
sprightly,2.29
sprigs,2.5
spring,5.04
springboard,2.97
springboards,1.76
springbok,2.54
springboks,2.22
springer,3.97
springers,1.94
springes,1.74
springhead,1.38
springhouse,2.14
springing,2.82
springs,4.71
springtails,1.78
springtime,3.09
springwater,2.07
springwood,2.37
springy,2.26
sprinkle,3.39
sprinkled,2.99
sprinkler,3.38
sprinklered,1.58
sprinklers,3.03
sprinkles,2.67
sprinkling,2.78
sprint,4.12
sprinted,2.22
sprinter,2.9
sprinters,2.28
sprinting,2.46
sprints,2.88
sprit,2.18
sprite,3.24
sprites,2.9
sprits,1.43
spritz,2.22
spritzer,2.04
spritzers,1.39
sprocket,2.93
sprockets,2.72
sprout,3.02
sprouted,2.58
sprouting,2.76
sprouts,3.12
spruce,3.63
spruced,1.88
spruces,1.8
sprucing,1.89
sprue,2.27
sprues,1.37
sprung,3.26
spry,2.57
spud,2.85
spudded,1.36
spuds,2.24
spumoni,1.38
spun,3.5
spunk,2.84
spunky,2.75
spur,3.57
spurge,2.44
spurious,3.17
spuriously,1.56
spurn,2.13
spurned,2.38
spurning,1.65
spurns,2.06
spurred,3.06
spurrier,2.32
spurring,2.39
spurs,3.59
spurt,2.74
spurted,1.93
spurting,2.14
spurts,2.46
sputnik,2.75
sputter,2.41
sputtered,2.39
sputtering,2.77
sputters,1.71
sputum,2.73
spy,4.53
spyglass,2.5
spying,3.58
spymaster,1.75
squab,1.94
squabble,2.32
squabbles,2.25
squabbling,2.29
squad,4.17
squadron,3.68
squadrons,2.87
squads,3.22
squalene,2.26
squalid,2.26
squall,2.77
squalling,1.45
squalls,2.03
squally,1.35
squalor,2.39
squamous,3.1
squander,2.39
squandered,2.68
squandering,2.16
squanders,1.56
square,4.88
squared,3.54
squarely,3.01
squareness,1.57
squares,3.88
squaring,2.51
squarish,1.68
squash,3.83
squashed,2.7
squashes,2.17
squashing,2.44
squat,3.2
squats,2.69
squatted,2.24
squatter,2.42
squatters,2.6
squatting,2.79
squaw,2.9
squawfish,1.48
squawk,2.32
squawked,1.51
squawking,1.95
squawks,1.88
squaws,1.53
squeak,3.17
squeaked,2.15
squeaker,2.07
squeakers,1.64
squeaking,2.28
squeaks,2.31
squeaky,2.9
squeal,2.56
squealed,2.24
squealer,1.81
squealing,2.39
squeals,2.23
squeamish,2.33
squeamishness,1.45
squeegee,2.52
squeegees,2.26
squeezable,1.59
squeeze,3.71
squeezed,3.32
squeezer,2.03
squeezers,1.41
squeezes,2.58
squeezing,3.15
squelch,2.59
squelched,1.87
squelching,1.76
squib,2.28
squibs,1.78
squid,3.81
squids,2.39
squiggle,2.11
squiggles,2.05
squiggly,2.08
squill,1.52
squint,2.53
squinted,2.18
squinting,2.35
squints,1.7
squinty,1.67
squire,3.26
squires,2.92
squirm,2.54
squirmed,2.22
squirming,2.44
squirms,1.75
squirmy,1.76
squirrel,3.58
squirreled,1.48
squirrelly,1.65
squirrels,3.22
squirt,4.02
squirted,2.16
squirter,2.8
squirters,3.08
squirting,4.16
squirts,3.06
squish,3.17
squished,2.21
squishing,1.88
squishy,2.57
sri,4.38
stab,3.45
stabbed,3.13
stabber,1.51
stabbers,1.46
stabbing,3.06
stabbings,1.69
stabile,2.18
stabilities,1.86
stability,4.39
stabilization,3.6
stabilize,3.31
stabilized,3.35
stabilizer,3.23
stabilizers,2.89
stabilizes,2.61
stabilizing,3.14
stable,4.49
stabled,1.81
stablemate,1.75
stablemates,1.34
stabler,2.21
stables,3.29
stabling,2.0
stablish,1.44
stablished,1.47
stably,2.51
stabs,2.66
staccato,2.53
stack,4.28
stackable,3.07
stacked,3.5
stacker,3.14
stackers,2.39
stacking,3.38
stacks,3.66
stade,2.77
stadia,2.46
stadium,4.26
stadiums,3.25
staff,5.41
staffed,3.38
staffer,2.81
staffers,3.05
staffing,4.14
staffs,3.36
stag,3.62
stage,4.95
stagecoach,2.82
stagecoaches,1.38
stagecraft,2.3
staged,3.47
stagehand,1.41
stagehands,1.5
stager,2.13
stagers,1.81
stages,4.33
stagflation,1.91
stagger,2.62
staggered,3.13
staggering,3.4
staggeringly,2.01
staggers,2.29
staging,3.61
stagings,1.41
stagnant,2.98
stagnate,2.22
stagnated,2.24
stagnates,1.59
stagnating,2.14
stagnation,2.92
stags,2.69
staid,2.52
stain,3.78
stained,3.86
stainer,2.11
staining,3.49
stainless,4.49
stains,3.5
stair,3.53
staircase,3.32
staircases,2.64
stairs,3.88
stairway,3.18
stairways,2.57
stairwell,2.61
stairwells,2.2
staithes,1.57
stake,3.93
staked,2.72
stakeholder,3.65
stakeholders,4.05
stakeout,2.14
stakes,3.8
staking,2.68
stalactite,1.61
stalactites,2.05
stalag,2.07
stalagmite,1.57
stalagmites,1.89
stale,3.26
stalemate,2.78
stalemated,1.47
staleness,1.59
stalk,3.2
stalked,2.72
stalker,3.34
stalkers,2.55
stalking,3.26
stalks,3.01
stalky,1.34
stall,3.56
stalled,3.17
stallholders,1.46
stalling,2.8
stallion,3.41
stallions,3.03
stalls,3.44
stalwart,2.78
stalwarts,2.28
stamen,2.13
stamens,2.44
stamina,3.41
staminate,1.52
stammer,2.18
stammered,2.46
stammering,2.2
stammers,1.8
stamp,4.22
stamped,3.62
stampede,3.15
stampeded,1.7
stampeders,1.97
stampedes,1.49
stampeding,1.74
stamper,2.63
stampers,2.47
stamping,3.49
stamps,4.46
stance,3.74
stances,2.88
stanch,1.74
stanchion,2.06
stanchions,2.05
stand,4.9
standard,5.4
standardbred,2.09
standardise,2.28
standardised,3.16
standardising,1.99
standardization,3.53
standardize,2.99
standardized,3.84
standardizes,2.32
standardizing,2.72
standardly,1.56
standards,5.15
standby,3.7
standbys,1.82
standee,1.83
standees,1.77
stander,2.21
standers,1.83
standing,4.68
standings,4.06
standish,2.83
standoff,3.11
standoffish,1.59
standoffs,2.17
standout,2.99
standouts,2.38
standpipe,2.12
standpipes,1.74
standpoint,3.46
standpoints,2.1
stands,4.51
standstill,2.83
standup,2.75
stane,1.89
stang,3.26
stangs,1.67
stanhope,2.81
stank,2.23
stannous,1.73
stanza,3.01
stanzas,2.5
stapedectomy,1.97
stapes,1.83
staph,2.46
staphylococcal,2.54
staphylococci,2.2
staphylococcus,3.13
staple,3.51
stapled,2.74
stapler,2.93
staplers,2.63
staples,3.81
stapling,2.41
star,5.32
starboard,2.96
starch,3.44
starched,2.02
starches,2.53
starchy,2.33
stardom,2.91
stardust,3.36
stare,3.52
stared,3.45
stares,3.01
starfish,3.07
starflower,1.57
starfruit,1.54
stargaze,2.31
stargazer,2.68
stargazers,2.06
stargazing,2.61
staring,3.65
stark,3.77
starker,2.06
starkest,1.44
starkly,2.4
starkness,1.48
starless,1.9
starlet,2.8
starlets,2.74
starlight,3.25
starlights,1.35
starlike,1.41
starling,2.89
starlings,2.33
starlit,1.99
starred,3.31
starring,4.25
starry,3.2
stars,5.0
starship,3.32
starships,2.35
starstruck,2.5
start,5.44
started,5.12
starter,4.22
starters,3.7
starting,5.06
startle,2.52
startled,3.13
startles,1.83
startling,3.26
startlingly,2.32
starts,4.6
startup,4.13
startups,3.07
starvation,3.28
starve,2.96
starved,3.12
starves,1.82
starving,3.3
starwort,1.58
stash,3.42
stashed,2.43
stashes,1.74
stashing,1.74
stasis,2.63
stat,4.17
state,5.89
statecraft,2.09
stated,4.75
statehood,2.86
statehouse,2.53
stateless,2.86
statelessness,1.73
stateliness,1.41
stately,3.22
statement,5.23
statements,4.77
stater,2.48
stateroom,2.89
staterooms,2.63
staters,2.1
states,5.65
stateside,2.7
statesman,3.47
statesmanlike,1.54
statesmanship,2.16
statesmen,2.79
statewide,4.13
static,4.7
statically,3.01
statice,2.1
statics,2.77
statin,2.69
stating,3.97
statins,2.85
station,5.02
stationary,3.88
stationed,3.37
stationer,2.12
stationeries,1.68
stationers,2.59
stationery,4.0
stationing,2.12
stationmaster,1.62
stations,4.64
statism,2.07
statist,2.58
statistic,3.61
statistical,4.49
statistically,3.76
statistician,2.87
statisticians,2.74
statistics,5.07
statists,1.6
stative,2.17
stator,2.67
stators,1.51
stats,4.75
statuary,2.85
statue,3.91
statues,3.68
statuesque,1.98
statuette,2.51
statuettes,2.2
stature,3.23
status,5.34
statuses,2.53
statute,4.19
statutes,4.14
statutorily,2.57
statutory,4.27
staunch,2.84
staunchest,1.98
staunching,1.73
staunchly,2.27
stave,2.79
staved,1.67
staves,2.54
stavesacre,1.34
staving,1.69
staw,1.42
stay,5.14
stayed,4.24
stayer,1.78
stayers,1.86
staying,4.18
stays,3.97
staysail,1.36
stead,3.09
steadfast,3.01
steadfastly,2.56
steadfastness,2.13
steadied,2.09
steadier,1.92
steadies,1.65
steadily,3.65
steadiness,2.16
steading,1.59
steady,4.14
steadying,1.9
steak,3.88
steakhouse,3.26
steakhouses,2.44
steaks,3.45
steal,4.03
stealer,2.45
stealers,2.2
stealing,3.71
steals,3.45
stealth,3.77
stealthily,2.5
stealthy,2.54
steam,4.28
